ticker,qend,rev_growth_yoy,gross_margin,op_margin,net_margin,roa,roe,asset_turnover,current_ratio,debt_to_equity,lt_debt_to_assets,cash_to_assets,interest_cov,ocf_to_revenue,fcf_to_revenue,capex_to_revenue,log_assets,log_revenue,mom_3m,mom_6m,mom_12m,vol_90d,rel_mom_3m,spy_mom_3m,spy_vol_90d,fwd_ret_90d,spy_fwd_ret_90d,excess_ret_90d,target_up,target
GOOGL,2024-12-31,,0.5790046543449191,0.3210565051985612,0.2750728213208388,0.058935361216730035,0.08162813303638444,0.2142536690238442,1.8369313974102914,0.38504509603671666,0.02417069400518816,0.052117017874275966,609.3584905660377,0.40544630917704133,0.2574609460033793,0.147985363173662,26.833082146843726,25.29248755015828,0.14263208527718008,-0.004362900646432966,0.3750179548066659,0.2758378693037609,0.10889355479281226,0.03373853048436781,0.12679056892573304,-0.1821548264238505,-0.04266863094930573,-0.13948619547454477,0,0
GOOGL,2025-03-31,,0.5970365937451515,0.3391847862224882,0.38278254316554733,0.07265858040195719,0.10003852091280081,0.18981685998813566,1.7680843171056364,0.376830105396693,0.022899864106997857,0.0489383096256842,1230.0882352941176,0.4006250415586143,0.2100427776669548,0.19058226389165947,26.887367699590204,25.225672133123943,-0.1821548264238505,-0.06550386388280693,-0.0007118077869634476,0.3413621592975869,-0.13948619547454477,-0.04266863094930573,0.152735245381666,0.14099437128711845,0.10777191871295244,0.033222452574166006,1,1
GOOGL,2025-06-30,,0.5951487119923674,0.3242937735927324,0.2924046957315303,0.05616140128631838,0.07769290965402462,0.1920673713731419,1.9037452754552744,0.3833862381377509,0.04702093205299042,0.04189995876929328,131.01149425287358,0.28774837184220353,0.054973659103165054,0.23277471273903846,26.94197152875445,25.292062452820144,0.12334217506631306,-0.06748369695618517,-0.03227671591822456,0.37022369092433227,0.018690311025795214,0.10465186404051785,0.2871056750993482,0.3860764607081135,0.07715462675611473,0.3089218339519988,1,1
GOOGL,2025-09-30,,0.5957927031833193,0.30512184159615424,0.34177202821800556,0.06520227636638837,0.09041608614846963,0.19077709988834396,1.7473329984932195,0.3867013728232183,0.04027632537947207,0.043040697598556485,308.6013986013986,0.4730424247161589,0.2390029898579329,0.234039434858226,27.008274615427872,25.3516250667072,0.3620546835807148,0.6163215050000228,0.4722463558169192,0.26282662518020894,0.28537337365794047,0.07668130992277433,0.0997097149141706,0.2906831773452332,0.03557971664155657,0.2551034607036766,1,1
GOOGL,2025-12-31,0.1799541821725117,0.597931985697845,0.315684052394381,0.3026908784228975,0.05788022799316625,0.08297111483028909,0.19121893693902545,2.005333592875566,0.4334966828410774,0.07819332382521868,0.05158572170117978,132.26510067114094,0.4603572024703722,0.21568317388363248,0.24467402858673976,27.11229939991574,25.45796315921464,0.2747964435892596,0.7461419910835614,0.6599357965754611,0.30712738022613456,0.2528080246867057,0.021988418902553875,0.11473373685833697,-0.08063121995549105,-0.04370584558740376,-0.036925374368087294,0,0
META,2024-12-31,,0.8173194171747442,0.48287692466673554,0.43067066239537044,0.07548523115042709,0.11409517239113652,0.17527367833829613,2.9778842719371355,0.5114900047635473,0.10442159867272345,0.15898700978794003,94.83266932270917,0.5784437325617443,0.2803141469463677,0.29812958561537667,26.343862335700084,24.602455685279317,0.0229961174023523,0.08636886864920745,0.6972673207105824,0.2475557939260652,-0.010742413082015512,0.03373853048436781,0.12679056892573304,-0.014751751553325532,-0.04266863094930573,0.0279168793959802,0,1
META,2025-03-31,,0.8210521340454696,0.414874509618566,0.39334499220116276,0.059397672484859734,0.0899534667538602,0.15100655572725033,2.6623487754499853,0.514427468126618,0.10288245013614643,0.10260052174595755,77.59166666666667,0.5678026185186936,0.2619700335586331,0.3058325849600605,26.358815865204917,24.468383837507538,-0.014751751553325532,0.007905132838416318,0.1772924477534028,0.3197352986304233,0.0279168793959802,-0.04266863094930573,0.152735245381666,0.28159119769306784,0.10777191871295244,0.1738192789801154,1,1
META,2025-06-30,,0.821302298173247,0.43019193534809325,0.38591211381429413,0.06221331053388703,0.09400215307325575,0.16121108487365307,1.9732743600053613,0.5109652945096632,0.09782048150259208,0.04073026083652254,86.20331950207469,0.5379451132250189,0.1898939304655274,0.34805118275949154,26.409373019922604,24.584332333373705,0.2605085714243922,0.23375456118258486,0.4674989911694254,0.47707484673572803,0.15585670738387436,0.10465186404051785,0.2871056750993482,0.007873988989047565,0.07715462675611473,-0.06928063776706717,1,0
META,2025-09-30,,0.820342687639046,0.4007454822216151,0.05286678896217946,0.008915759402851463,0.013959168530293817,0.16864575242558683,1.9784079225066291,0.5656735337462513,0.09489738155105909,0.03352707310330301,96.431718061674,0.5854377268646813,0.21798524647749892,0.36745248038718237,26.439780248747322,24.65982534521946,0.02985783546768328,0.3833963321088296,0.28692814721986615,0.287286393611328,-0.04682347445509105,0.07668130992277433,0.0997097149141706,-0.10233505797081299,0.03557971664155657,-0.13791477461236956,0,0
META,2025-12-31,0.23784230649994753,0.8179086036765565,0.4131534569983137,0.3801445911876179,0.062204081186598585,0.10480429749174887,0.16363268774196016,2.5987666124868536,0.6848460019425252,0.16049352359564067,0.09800803779018144,56.60087719298246,0.6046449501611206,0.2476249311271768,0.35702001903394387,26.62595654575096,24.815825473803258,-0.09135772342272996,-0.08057716981323115,0.1309309528688718,0.30438156998064997,-0.11334614232528384,0.021988418902553875,0.11473373685833697,-0.13251246128997363,-0.04370584558740376,-0.08880661570256987,0,0
